System,3wrobotNI
Controller,MPC
dt,0.3
state_init,[-3.         -3.          1.57079633]
is_est_model,False
model_est_stage,1.0
model_est_period_multiplier,1
model_order,5
prob_noise_pow,False
Nactor,3
pred_step_size_multiplier,12.0
buffer_size,10
stage_obj_struct,quadratic
R1_diag,"[1, 10, 1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,4
gamma,1.0
critic_period_multiplier,1.0
critic_struct,quad-nomix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],stage_obj,accum_obj,v [m/s],omega [rad/s]
0.0501859188079834,0.0,0.0,0.0,0.0,0.0,-0.22,-0.5
0.15015912055969238,-1.000797238820009,0.9992286368364943,-1.5063319867998508,13.255209854427328,3.9765629563281983,-0.22,-0.5
0.20021700859069824,-1.000797238820009,0.9992286368364943,-1.5062963456788332,13.25510248097635,7.953093700621103,-0.22,-0.5
0.2502617835998535,-1.0007956076153632,0.9992033787680306,-1.5063123789347646,13.254642752568799,11.929486526391743,-0.22,-0.5
0.3003101348876953,-1.0007956076153632,0.9992033787680306,-1.5063123789347646,13.254642752568799,15.905879352162383,0.22,0.41950135581414305
0.35031819343566895,-1.0007956076153632,0.9992033787680306,-1.5063123789347646,13.254642752568799,19.88227217793302,0.22,0.41950135581414305
0.40024757385253906,-1.0007972398949763,0.9992286367665167,-1.50621122333387,13.25484605002103,23.85872599293933,0.22,0.41950135581414305
0.4502885341644287,-1.0007972398949763,0.9992286367665167,-1.50621122333387,13.25484605002103,27.83517980794564,0.22,0.41950135581414305
0.500298261642456,-1.0007972398949763,0.9992286367665167,-1.50621122333387,13.25484605002103,31.81163362295195,0.22,0.41950135581414305
0.5502872467041016,-1.0007956111857144,0.9992033785370212,-1.5064973909171167,13.255200161006647,35.78819367125394,0.22,0.41950135581414305
0.6002743244171143,-1.0007956111857144,0.9992033785370212,-1.5064616827793273,13.25509257384889,39.76472144340861,0.22,0.41950135581414305
0.6502923965454102,-1.0007956111857144,0.9992033785370212,-1.5064616827793273,13.25509257384889,43.74124921556328,0.22,0.4199693428421965
0.7003240585327148,-1.0007956111857144,0.9992033785370212,-1.5064616827793273,13.25509257384889,47.71777698771795,0.22,0.4199693428421965
0.7502260208129883,-1.000795603322569,0.9992033790455871,-1.506156927685563,13.25417445740619,51.694029324939805,0.22,0.4199693428421965
0.800278902053833,-1.0007972349035847,0.9992286370906338,-1.5064219905925431,13.255481010951518,55.67067362822526,0.22,0.4199693428421965
