System,3wrobotNI
Controller,MPC
dt,0.3
state_init,[-3.         -3.          1.57079633]
is_est_model,False
model_est_stage,1.0
model_est_period_multiplier,1
model_order,5
prob_noise_pow,False
Nactor,3
pred_step_size_multiplier,20.0
buffer_size,10
stage_obj_struct,quadratic
R1_diag,"[1, 10, 1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,4
gamma,1.0
critic_period_multiplier,1.0
critic_struct,quad-nomix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],stage_obj,accum_obj,v [m/s],omega [rad/s]
39.247,-1.0007733158371592,0.9993912568563288,-1.5692269278909798,13.451849223718591,4.035554767115578,0.22,-0.26174493621215356
39.312,-1.0007733158371592,0.9993912568563288,-1.5692269278909798,13.451849223718591,8.071109534231155,0.22,-0.26174493621215356
39.362,-1.0007732961693503,0.9993912602278614,-1.5692266176658936,13.451848278115136,12.106664017665697,0.22,-0.26174493621215356
39.412,-1.0007732579905342,0.9993912667726426,-1.5692260154621758,13.451846442526557,16.142217950423664,0.22,-0.26174493621215356
39.462,-1.0007732383225934,0.999391270144218,-1.5692257052349465,13.451845496917539,20.177771599498925,0.22,-0.26174493621215356
39.512,-1.0007704190260482,0.9976629019203155,-1.569203802910883,13.417254665348201,24.202947999103387,0.22,-0.26174493621215356
39.563,-1.0007569629817545,0.9885914948481198,-1.569109291623192,13.236749904875099,28.173972970565917,0.1662910211026657,0.2619601392845779
39.63,-1.0007569629817545,0.9885914948481198,-1.569109291623192,13.236749904875099,32.144997942028446,0.1662910211026657,0.2619601392845779
39.662,-1.0007504065625545,0.9838665828816806,-1.569066923989455,13.143406917305597,36.088020017220124,0.1662910211026657,0.2619601392845779
39.712,-1.000694448148075,0.9735192305194568,-1.5586573201825278,12.90819894222491,39.9604796998876,0.1662910211026657,0.2619601392845779
39.762,-1.0006043017385644,0.9679409162528422,-1.5497549461376876,12.772045535299863,43.79209336047756,0.1662910211026657,0.2619601392845779
39.812,-1.0002885269813662,0.9571390249014748,-1.5328304867613431,12.511297568249027,47.545482630952264,0.1662910211026657,0.2619601392845779
39.862,-1.000058233162956,0.9516342165512505,-1.5246257078349847,12.380676839819465,51.2596856828981,0.1662910211026657,0.2619601392845779
39.912,-0.998687502731292,0.9299056607421384,-1.4899867640002684,11.864682663810388,54.81909048204122,0.15950495305486076,0.2543206840027693
39.985,-0.998687502731292,0.9299056607421384,-1.4899867640002684,11.864682663810388,58.378495281184335,0.15950495305486076,0.2543206840027693
40.012,-0.9982299172804076,0.9245183834221494,-1.4813290740693095,11.738141206291731,61.89993764307185,0.15950495305486076,0.2543206840027693
40.062,-0.9977297139252717,0.919177488860354,-1.4726564923952767,11.613054286919628,65.38385392914773,0.15950495305486076,0.2543206840027693
40.112,-0.9966308461162087,0.9088617966076901,-1.4558464612235025,11.373059615416887,68.7957718137728,0.15950495305486076,0.2543206840027693
40.162,-0.9959969340987992,0.9035539268370919,-1.4471866835367306,11.250456176767536,72.17090866680306,0.15950495305486076,0.2543206840027693
40.212,-0.9930751186617741,0.8828395055107798,-1.4133252919927182,10.77774249719658,75.40423141596203,0.15341037100570243,0.24290251480396946
40.285,-0.9930751186617741,0.8828395055107798,-1.4133252919927182,10.77774249719658,78.637554165121,0.15341037100570243,0.24290251480396946
40.312,-0.992241499336148,0.8777145471913165,-1.4049362372543395,10.662217287267806,81.83621935130134,0.15341037100570243,0.24290251480396946
40.362,-0.991361954290654,0.8725886901329929,-1.3961105511711673,10.54603341698657,85.00002937639731,0.15341037100570243,0.24290251480396946
40.412,-0.9895591921146397,0.8627976007029754,-1.3805889697441502,10.329450295865904,88.09886446515708,0.15341037100570243,0.24290251480396946
40.462,-0.9885677722940425,0.8577499737716621,-1.3723638773971052,10.217999027455692,91.16426417339379,0.15341037100570243,0.24290251480396946
40.512,-0.9865264207284264,0.8479811125764191,-1.3564000814042996,10.003775232492245,94.16539674314146,0.15341037100570243,0.24290251480396946
40.562,-0.9819187994748955,0.8283926621903079,-1.3223519141487854,9.575123141322633,97.03793368553825,0.14715030592765668,0.22780217625269683
40.639,-0.9819187994748955,0.8283926621903079,-1.3223519141487854,9.575123141322633,99.91047062793504,0.14715030592765668,0.22780217625269683
