System,3wrobotNI
Controller,MPC
dt,0.4
state_init,[-3.         -3.          1.57079633]
is_est_model,False
model_est_stage,1.0
model_est_period_multiplier,1
model_order,5
prob_noise_pow,False
Nactor,3
pred_step_size_multiplier,19.0
buffer_size,10
stage_obj_struct,quadratic
R1_diag,"[1, 10, 1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,4
gamma,1.0
critic_period_multiplier,1.0
critic_struct,quad-nomix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],stage_obj,accum_obj,v [m/s],omega [rad/s]
17.508,-1.0007857192526202,0.9989989975194647,-1.5700259649089883,13.44654355679734,5.3786174227189365,0.22,-0.20687780534762673
17.588,-1.0007857192526202,0.9989989975194647,-1.5700259649089883,13.44654355679734,10.757234845437873,0.22,-0.20687780534762673
17.638,-1.000785681051176,0.998999004035213,-1.5700253624492717,13.446541718764507,16.135851532943676,0.22,-0.20687780534762673
17.688,-1.0007856622354758,0.9989990072444824,-1.5700250657143557,13.44654081346208,21.51446785832851,0.22,-0.20687780534762673
17.738,-1.0007847770846494,0.9972313206668523,-1.5700329509306148,13.411276706241809,26.878978540825234,0.22,-0.20687780534762673
17.788,-1.0007841693537518,0.995078959527937,-1.5700496982985215,13.368446365708376,32.22635708710858,0.22,-0.20687780534762673
17.838,-1.0007837441304388,0.9883349534065222,-1.5701245933654318,13.234919142457425,37.52032474409155,0.22,-0.20687780534762673
17.888,-1.000784394727883,0.984061624985248,-1.5701859904524242,13.150826267029982,42.78065525090355,0.22,-0.20687780534762673
17.938,-1.0007910765424088,0.964424448645724,-1.571012609203062,12.770808568618012,47.88897867835075,0.12917450476546954,0.20625987326097683
18.011,-1.0007910765424088,0.964424448645724,-1.571012609203062,12.770808568618012,52.99730210579796,0.12917450476546954,0.20625987326097683
18.038,-1.0007909061014582,0.9589567631342785,-1.5716362695449648,12.667603737094318,58.06434360063568,0.12917450476546954,0.20625987326097683
18.088,-1.0007951904040915,0.953405495581464,-1.5714229092231697,12.56078136281674,63.08865614576238,0.12917450476546954,0.20625987326097683
18.138,-1.0007899813097327,0.9437732183547788,-1.5658283566911544,12.360477906145425,68.03284730822055,0.12917450476546954,0.20625987326097683
18.188,-1.0007565321228766,0.9395736813359854,-1.5590220942562838,12.260050553558413,72.93686752964392,0.12917450476546954,0.20625987326097683
18.238,-1.0006006982680105,0.9310465789347409,-1.5452067340089162,12.057342929661775,77.75980470150863,0.12917450476546954,0.20625987326097683
18.288,-1.0004806282598564,0.9268465691046386,-1.5384036709921614,11.958092969055791,82.54304188913095,0.12917450476546954,0.20625987326097683
18.338,-0.9997069103177262,0.9099228840069805,-1.5109953105454312,11.56211728342311,87.16788880250019,0.1226299856843667,0.20250679201254496
18.415,-0.9997069103177262,0.9099228840069805,-1.5109953105454312,11.56211728342311,91.79273571586943,0.1226299856843667,0.20250679201254496
18.438,-0.9994346052585201,0.9055984028678484,-1.5039908844842744,11.461942783568022,96.37751282929663,0.1226299856843667,0.20250679201254496
18.488,-0.9991546037873245,0.9015899480019475,-1.497267465100134,11.368764127698329,100.92501848037597,0.1226299856843667,0.20250679201254496
18.538,-0.9985080238571218,0.8935111925580363,-1.4837352206351457,11.182110990925123,105.39786287674602,0.1226299856843667,0.20250679201254496
18.588,-0.998149474017096,0.8895361220106092,-1.477080313951437,11.090813749960214,109.8341883767301,0.1226299856843667,0.20250679201254496
18.638,-0.9973426378990716,0.881492987534059,-1.463792452272095,10.90767955141744,114.19726019729707,0.1226299856843667,0.20250679201254496
18.688,-0.9969092369658327,0.8775575535263199,-1.457523201574098,10.819274507385606,118.52497000025132,0.1226299856843667,0.20250679201254496
18.738,-0.99594501775131,0.8695391684240442,-1.443810022849549,10.637477514700254,122.77996100613142,0.1226299856843667,0.20250679201254496
18.788,-0.9949000856591036,0.8617892883761672,-1.4287970447928813,10.458094951252368,126.96319898663236,0.1077769487910217,-0.3206255465658993
18.838,-0.994310127093028,0.857757685134083,-1.421574895891293,10.3670102775339,131.11000309764592,0.1077769487910217,-0.3206255465658993
18.888,-0.9937287367090175,0.8539310428250768,-1.4197946194071158,10.295295822461927,135.22812142663068,0.1077769487910217,-0.3206255465658993
18.938,-0.9926553233994927,0.846524315149111,-1.4378767399604186,10.218888271779267,139.31567673534238,0.1077769487910217,-0.3206255465658993
18.988,-0.9921882689856654,0.842906021918381,-1.4484364179835487,10.187311235916487,143.39060122970898,0.1077769487910217,-0.3206255465658993
19.038,-0.9913574708251511,0.8355438571212181,-1.4698862594709998,10.124690622472514,147.44047747869797,0.1077769487910217,-0.3206255465658993
19.088,-0.991006271704291,0.8319106375528027,-1.4804564293927465,10.094597758622665,151.47831658214704,0.1077769487910217,-0.3206255465658993
19.138,-0.990411331843093,0.8245217652134962,-1.5019277795993728,10.03506307448331,155.49234181194038,0.1077769487910217,-0.3206255465658993
19.188,-0.9901765906589457,0.8208771851374687,-1.5125085703575265,10.006525386886082,159.4949519666948,0.1077769487910217,-0.3206255465658993
19.238,-0.989580626564629,0.8023965057064583,-1.5661049611053215,9.870356089370087,163.44309440244282,0.10853516037362217,0.19952128855143197
19.358,-0.989580626564629,0.8023965057064583,-1.5661049611053215,9.870356089370087,167.39123683819085,0.10853516037362217,0.19952128855143197
19.358,-0.989580626564629,0.8023965057064583,-1.5661049611053215,9.870356089370087,171.33937927393887,0.10853516037362217,0.19952128855143197
19.388,-0.9895801131967721,0.7987405264220263,-1.5767027219523446,9.845124559335826,175.2774290976732,0.10853516037362217,0.19952128855143197
19.438,-0.9896427608830574,0.7913724016586643,-1.57574472810642,9.72506702339344,179.1674559070306,0.10853516037362217,0.19952128855143197
19.49,-0.9896503761078586,0.7878454887564543,-1.5691740935688048,9.648720344396871,183.02694404478933,0.10853516037362217,0.19952128855143197
