System,3wrobotNI
Controller,N_CTRL
dt,0.01
state_init,[-3.         -3.          1.57079633]
is_est_model,False
model_est_stage,1.0
model_est_period_multiplier,1
model_order,5
prob_noise_pow,False
Nactor,3
pred_step_size_multiplier,1.0
buffer_size,10
stage_obj_struct,quadratic
R1_diag,"[1, 10, 1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,4
gamma,1.0
critic_period_multiplier,1.0
critic_struct,quad-nomix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],stage_obj,accum_obj,v [m/s],omega [rad/s]
0.05041766166687012,0.0,0.0,0.0,1,0.01,0.0,0.0
0.1003713607788086,-0.00022017366631910118,-0.0007688589423367465,-2.889319243622644,1,0.02,0.0007997627876761806,2.84
0.15143990516662598,-0.0002446774811641905,-0.0007751525340188785,-2.8892846883270606,1,0.03,0.0008128520903490016,2.84
0.2017049789428711,-0.0002446774811641905,-0.0007751525340188785,-2.889414628937493,1,0.04,0.0008128520903490016,2.84
0.2504444122314453,-0.00022017366631910118,-0.0007688589423367465,-2.889357155217085,1,0.05,0.0007997627876761806,2.84
0.30032849311828613,-0.0002446774811641905,-0.0007751525340188785,-2.889218860398716,1,0.060000000000000005,0.0008128520903490016,2.84
0.35045742988586426,-0.00031818904490921174,-0.0007941525182955393,-2.888350810612338,1,0.07,0.000855524687320818,2.84
0.4003434181213379,-0.0005609708010598791,-0.000865673764650072,-2.823102791784828,1,0.08,0.0010315421980923469,2.84
0.45040416717529297,-0.0006083148063436017,-0.0008835674276769095,-2.7386768420943195,1,0.09,0.0010727247097314595,2.84
0.5003054141998291,-0.0007228096688911556,-0.0009374547679435611,-2.665173141354415,1,0.09999999999999999,0.001183754729402446,2.84
0.550426721572876,-0.0005919004702323871,-0.0008605168329568556,-2.555507247295521,1,0.10999999999999999,0.0010444306518210857,2.84
0.6003708839416504,-0.0005304034683236702,-0.0008159344287205314,-2.473499119151057,1,0.11999999999999998,0.0009731787251996822,2.84
0.6503193378448486,-0.0002742167534172113,-0.0005716922404030982,-2.294469182850361,1,0.12999999999999998,0.0006340558694561462,2.84
0.7003457546234131,-0.00016523889400299474,-0.0004319686517394361,-2.1719353755208535,1,0.13999999999999999,0.0004624941169106037,2.84
0.7504513263702393,-0.0001786713900404635,-0.0004534129020868751,-2.089383204277072,1,0.15,0.0004873466173041869,2.84
0.8004550933837891,-0.0001216955173638512,-0.00034039981030459655,-1.9860275332867405,1,0.16,0.0003614994188126182,2.84
0.8504164218902588,-0.00010898364110334402,-0.00026471458547138306,-1.7783337352053226,1,0.17,-0.00028627128006390837,2.84
0.9003729820251465,-0.00010484594832826932,-0.0002397443645175319,-1.6937310348972836,1,0.18000000000000002,-0.00026166779167251236,2.84
0.9503440856933594,-9.450204418604002e-05,-8.823962564855807e-05,-1.5839759985883723,1,0.19000000000000003,-0.00012929372718712198,2.84
1.0003135204315186,-9.450204418604002e-05,-8.823962564855807e-05,-1.502330591193635,1,0.20000000000000004,-0.00012929372718712198,2.84
1.0503873825073242,-0.00010160447048490617,-3.810499190000263e-05,-1.358083725905114,1,0.21000000000000005,-0.00010851478622850176,2.84
1.1002764701843262,-0.00010869962503812225,-4.0303269702472375e-05,-1.1619484399898306,1,0.22000000000000006,0.0001159308502174404,2.84
1.1503722667694092,-0.00016401819131983686,7.34777679765276e-05,-1.074444409932337,1,0.23000000000000007,0.00017972464903469147,2.84
1.200446367263794,-0.0001505690060045195,5.200663593888603e-05,-0.9473395175215085,1,0.24000000000000007,0.00015929756982097643,2.84
1.2504665851593018,-0.00010187060508015655,-6.216224866240289e-06,-0.7594330969735262,1,0.25000000000000006,0.00010206008833518066,2.84
1.300480604171753,3.170625766191204e-05,-0.00012263852187459822,-0.6745951783073961,1,0.26000000000000006,-0.00012667080888077516,2.84
1.3504767417907715,-3.0119284855079087e-05,-7.852884179855753e-05,-0.5645888537841126,1,0.2700000000000001,-8.410677924165372e-05,2.84
1.4003939628601074,3.576568957130988e-05,-0.00011632448580260464,-0.47680540686370804,1,0.2800000000000001,-0.00012169868753504153,2.84
1.450531244277954,0.00010499525775997665,-0.00014738814617433417,-0.3669347138693277,1,0.2900000000000001,-0.0001809620672538608,2.84
1.500427007675171,-6.363192002400986e-05,-9.333689312211822e-05,-0.1719657035945241,1,0.3000000000000001,0.00011296369710500673,2.84
1.550450086593628,-0.00013890277357486713,-8.348645561268454e-05,-0.08800591340397028,1,0.3100000000000001,0.0001620616203101757,2.84
1.6005353927612305,-0.00029071298609806284,-8.059283031897914e-05,0.050016994138695925,1,0.3200000000000001,0.0003016773849410596,2.389397227072255
1.6504788398742676,-0.00029071298609806284,-8.059283031897914e-05,0.13539453599456172,1,0.3300000000000001,0.0003016773849410596,1.6209993503694626
1.7003731727600098,-0.000439931887995737,-0.00010899425049013586,0.24052255746435236,1,0.34000000000000014,0.0004532326253872289,0.38535121028473907
1.7503831386566162,-0.0004642576638562712,-0.00011606288098089577,0.43959471739788925,1,0.35000000000000014,0.0004785454741096901,-1.384109167969404
1.8003513813018799,-0.0004866807411992857,-0.00012778257878786605,0.5209805029167894,1,0.36000000000000015,0.0005031764415152634,-1.9928040683431816
1.8505308628082275,-0.0005293848848381133,-0.00015497921091201221,0.6133547026158233,1,0.37000000000000016,0.0005516039449731777,-2.5298414066133668
1.900390625,-0.0004888234675018976,-0.0001247405976573621,0.694890195397204,1,0.38000000000000017,0.0005044884528752811,-2.84
1.9503693580627441,-0.0004304815166762399,-7.61615251721763e-05,0.6931577295949207,1,0.3900000000000002,0.00043716691791171464,-2.84
2.0004522800445557,-0.00031189259192632157,1.867013246582166e-05,0.6566388965655421,1,0.4000000000000002,0.0003124508965338558,-2.84
2.0505120754241943,-0.00022392512090152472,6.924613835655388e-05,0.5298642240851354,1,0.4100000000000002,0.0003740708678224111,-2.84
