System,3wrobotNI
Controller,N_CTRL
dt,0.01
state_init,[-3.         -3.          1.57079633]
is_est_model,False
model_est_stage,1.0
model_est_period_multiplier,1
model_order,5
prob_noise_pow,False
Nactor,3
pred_step_size_multiplier,1.0
buffer_size,10
stage_obj_struct,quadratic
R1_diag,"[1, 10, 1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,4
gamma,1.0
critic_period_multiplier,1.0
critic_struct,quad-nomix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],stage_obj,accum_obj,v [m/s],omega [rad/s]
9.586,-1.0010197013848183,-0.9989938629545556,-0.0009207686152926518,1,0.01,0.22,2.84
9.586,-1.0010197013848183,-0.9989938629545556,-0.0009207686152926518,1,0.02,0.22,2.84
9.636,-1.0010197046768514,-0.9989938434532986,-0.0009204611556573498,1,0.03,0.22,2.84
9.686,-1.0010197110673096,-0.9989938055977905,-0.0009198643201864299,1,0.04,0.22,2.84
9.736,-1.0010197143593846,-0.9989937860964027,-0.0009195568584274068,1,0.05,0.22,2.84
9.786,-1.00090529562834,-0.9989954736070102,0.0037115463522783823,1,0.060000000000000005,0.22,2.84
9.836,-1.0004008143533667,-0.9989939409888713,0.014263604092738604,1,0.07,0.22,2.84
9.886,-0.9988584311495067,-0.9989552504874614,0.04267091354998595,1,0.08,0.22,2.84
9.936,-0.997987587211303,-0.9989144099613081,0.058392177485473186,1,0.09,0.22,2.84
9.986,-0.9955038731249214,-0.9987255023836035,0.1001687846238203,1,0.09999999999999999,0.22,2.84
10.036,-0.9936221826535501,-0.998515176357603,0.13028380580087826,1,0.10999999999999999,0.22,2.84
10.086,-0.9890019363702165,-0.9977586145660728,0.20291533434161635,1,0.11999999999999998,0.22,2.84
10.136,-0.986473982982892,-0.9971950448761353,0.24282863162637622,1,0.12999999999999998,0.22,2.84
10.186,-0.9813122303628414,-0.9957075455285584,0.32518444188979967,1,0.13999999999999999,0.22,2.84
10.236,-1.0007637731644183,-0.9990578207034015,0.12232665484242593,1,0.15,0.22,2.84
10.286,-1.0007637731644183,-0.9990578207034015,0.12234307364608898,1,0.16,0.22,2.84
10.336,-1.0007637731644183,-0.9990578207034015,0.12234662063824742,1,0.17,0.22,2.84
10.386,-1.0007637731644183,-0.9990578207034015,0.12238822551280433,1,0.18000000000000002,0.22,2.84
10.436,-1.0007637731644183,-0.9990578207034015,0.12235226461064774,1,0.19000000000000003,0.22,2.84
10.486,-1.0007637731644183,-0.9990578207034015,0.12231297989770408,1,0.20000000000000004,0.22,2.84
10.536,-1.0007637731644183,-0.9990578207034015,0.12232042339311995,1,0.21000000000000005,0.22,2.84
10.586,-1.0007637731644183,-0.9990578207034015,0.122285503588625,1,0.22000000000000006,0.22,2.84
10.636,-1.0007637731644183,-0.9990578207034015,0.122270899089404,1,0.23000000000000007,0.22,2.84
10.686,-1.0007637731644183,-0.9990578207034015,0.12226112808407785,1,0.24000000000000007,0.22,2.84
10.736,-1.0007637731644183,-0.9990578207034015,0.1222737620225096,1,0.25000000000000006,0.22,2.84
10.786,-1.0007637731644183,-0.9990578207034015,0.12227991167173521,1,0.26000000000000006,0.22,2.84
10.836,-1.0007637731644183,-0.9990578207034015,0.12229460531506414,1,0.2700000000000001,0.22,2.84
10.886,-1.0007637731644183,-0.9990578207034015,0.12226235509587077,1,0.2800000000000001,0.22,2.84
10.936,-1.0007637731644183,-0.9990578207034015,0.12227669922654534,1,0.2900000000000001,0.22,2.84
10.986,-1.0007637731644183,-0.9990578207034015,0.1222978920318108,1,0.3000000000000001,0.22,2.84
11.036,-1.0007637731644183,-0.9990578207034015,0.12230747712641127,1,0.3100000000000001,0.22,2.84
11.086,-1.0007637731644183,-0.9990578207034015,0.12230851822584629,1,0.3200000000000001,0.22,2.84
11.136,-1.0007637731644183,-0.9990578207034015,0.12230912057620313,1,0.3300000000000001,0.22,2.84
