System,3wrobotNI
Controller,N_CTRL
dt,0.5
state_init,[-3.         -3.          1.57079633]
is_est_model,False
model_est_stage,1.0
model_est_period_multiplier,1
model_order,5
prob_noise_pow,False
Nactor,3
pred_step_size_multiplier,1.0
buffer_size,10
stage_obj_struct,quadratic
R1_diag,"[100, 10, 1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,4
gamma,1.0
critic_period_multiplier,1.0
critic_struct,quad-nomix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],stage_obj,accum_obj,v [m/s],omega [rad/s]
5.878,-1.0007924916424151,0.9992232124725986,-1.5699536196269541,1,0.5,0.22,2.84
5.878,-1.0007924916424151,0.9992232124725986,-1.5699536196269541,1,1.0,0.22,2.84
5.928,-1.0007924727251083,0.9992232157003135,-1.5699533212851313,1,1.5,0.22,2.84
5.978,-1.0007924343171142,0.9992232222535943,-1.5699527155587327,1,2.0,0.22,2.84
6.028,-1.0007924153996801,0.9992232254813501,-1.5699524172148491,1,2.5,0.22,2.84
6.078,-1.000791491348655,0.998604306227253,-1.5547693266889029,1,3.0,0.22,2.84
6.128,-1.0007768249970206,0.9978603334141469,-1.5409482800287713,1,3.5,0.22,2.84
6.178,-1.0007077026991802,0.9961910550258266,-1.510638404430372,1,4.0,0.22,2.84
6.228,-1.0006371725272456,0.9951238352148437,-1.4922292385907434,1,4.5,0.22,2.84
6.2780000000000005,-1.0003007623993683,0.991826340772632,-1.4387464980212168,1,5.0,0.22,2.84
6.328,-0.9995207089899815,0.9871325189394147,-1.3649369550682084,1,5.5,0.22,2.84
6.378,-0.9989679748186692,0.9846803601540772,-1.3261998985095635,1,6.0,0.22,2.6792224827427003
6.428,-0.9983050333928501,0.9821965422061745,-1.2866536848803656,1,6.5,0.22,2.6792224827427003
6.478,-0.9966595206575701,0.9771497245039983,-1.218850742635704,1,7.0,0.22,2.6792224827427003
6.5280000000000005,-0.9956144493263375,0.974438326195532,-1.180558695944282,1,7.5,0.22,2.6792224827427003
6.578,-0.9926004778203512,0.9679436903542405,-1.0850411711595485,1,8.0,0.22,2.6792224827427003
6.628,-0.9884006835610943,0.9608954007257513,-0.9748121613798797,1,8.5,0.22,2.6792224827427003
6.678,-0.9859992161281005,0.9575356332911129,-0.9192931918647987,1,9.0,0.22,2.6792224827427003
6.728,-0.9832733648051303,0.9541478361693678,-0.8606809051827523,1,9.5,0.22,2.6792224827427003
6.7780000000000005,-0.976284884482377,0.9470048006416772,-0.7251803851587557,1,10.0,0.22,2.6792224827427003
6.828,-0.9670699654895042,0.9400025892003787,-0.5673806642393706,1,10.5,0.22,2.6792224827427003
6.878,-0.9619312611987457,0.9369906076155644,-0.48612648321007845,1,11.0,0.22,1.0846203579897948
6.928,-0.9565525513018652,0.9344014817453612,-0.40468552990944895,1,11.5,0.22,1.0846203579897948
6.978,-0.9446612582343228,0.9302252934678319,-0.26703374713253814,1,12.0,0.22,1.0846203579897948
7.028,-0.9383692318776392,0.928638024780654,-0.22042557506373783,1,12.5,0.22,1.0846203579897948
7.078,-0.9252028693258098,0.9261305166757187,-0.15515719616313173,1,13.0,0.22,1.0846203579897948
7.128,-0.9183957080045873,0.9251768586084522,-0.1203359591344284,1,13.5,0.22,1.0846203579897948
7.178,-0.9043545992550133,0.9239758788010056,-0.047738909902144355,1,14.0,0.22,1.0846203579897948
7.228,-0.8974142045410262,0.923759604519729,-0.011970774700829745,1,14.5,0.22,1.0846203579897948
7.2780000000000005,-0.8833208662578953,0.9240845409273917,0.06068406892627265,1,15.0,0.22,1.0846203579897948
7.328,-0.8763980601086766,0.9246171586976576,0.09645960095280648,1,15.5,0.22,1.0846203579897948
7.378,-0.8624565202964892,0.9262590103320134,0.1685673772875047,1,16.0,0.22,-0.19863019241487426
7.428,-0.8556372573556033,0.9275225439170625,0.2043385967127338,1,16.5,0.22,-0.19863019241487426
