System,3wrobotNI
Controller,N_CTRL
dt,0.5
state_init,[-3.         -3.          1.57079633]
is_est_model,False
model_est_stage,1.0
model_est_period_multiplier,1
model_order,5
prob_noise_pow,False
Nactor,3
pred_step_size_multiplier,1.0
buffer_size,10
stage_obj_struct,quadratic
R1_diag,"[100, 10, 1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,4
gamma,1.0
critic_period_multiplier,1.0
critic_struct,quad-nomix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],stage_obj,accum_obj,v [m/s],omega [rad/s]
8.912,-1.000790752791844,0.9992235089907736,-1.5699261936971218,1,0.5,-0.22,2.84
8.914,-1.000790752791844,0.9992235089907736,-1.5699261936971218,1,1.0,-0.22,2.84
8.964,-1.000790733297317,0.9992235123175787,-1.5699258862502268,1,1.5,-0.22,2.84
9.014,-1.000790695454873,0.9992235187755356,-1.5699252894394875,1,2.0,-0.22,2.84
9.064,-1.0007906759602152,0.9992235221023829,-1.5699249819904693,1,2.5,-0.22,2.84
9.114,-1.0007945391870552,0.9994824487537858,-1.56454168794953,1,3.0,-0.22,2.84
9.164,-1.0008096110158307,1.0003386673353496,-1.5521545797801803,1,3.5,-0.22,2.84
9.214,-1.000906779969601,1.0028876284701633,-1.5181306582265521,1,4.0,-0.22,2.84
9.264,-1.001000684808602,1.0043363466069226,-1.4990556114724845,1,4.5,-0.22,2.84
9.314,-1.0014001430023027,1.008313781742587,-1.4487595948050926,1,5.0,-0.22,2.84
9.364,-1.0024518451987199,1.014654295528416,-1.3710574478644557,1,5.5,-0.22,2.84
9.416,-1.0033077563508184,1.018390733327185,-1.3252918951972532,1,6.0,-0.22,2.84
9.464,-1.0043967499401165,1.0222900662453747,-1.2770287079597133,1,6.5,-0.22,2.84
9.514,-1.0072394783051415,1.0301670505448906,-1.1775115093882509,1,7.0,-0.22,2.84
9.564,-1.0093252697066357,1.0347594446692578,-1.1180492848510422,1,7.5,-0.22,2.84
9.614,-1.015129303745872,1.0448123235415674,-0.9821163985362816,1,8.0,-0.22,2.84
9.664,-1.0190549118601833,1.0501950914674247,-0.9044613642086905,1,8.5,-0.22,2.84
9.714,-1.028007280144305,1.0599198417911082,-0.7503926241070091,1,9.0,-0.22,2.84
9.764,-1.0335239021135858,1.06461742766283,-0.6661736384491921,1,9.5,-0.22,2.84
9.814,-1.0466722876648287,1.073094094802657,-0.48475671372120765,1,10.0,-0.22,2.84
