System,3wrobotNI
Controller,MPC
dt,0.3
state_init,[-3.         -3.          1.57079633]
is_est_model,False
model_est_stage,1.0
model_est_period_multiplier,1
model_order,5
prob_noise_pow,False
Nactor,6
pred_step_size_multiplier,12.0
buffer_size,10
stage_obj_struct,quadratic
R1_diag,"[1, 10, 1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,4
gamma,1.0
critic_period_multiplier,1.0
critic_struct,quad-nomix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],stage_obj,accum_obj,v [m/s],omega [rad/s]
4.322,-1.0008117409663788,1.0073830471614902,-1.5655700281876401,13.600839691099294,4.080251907329788,0.22,-1.179497311307296
4.654,-1.0006900037085094,0.9891084770197341,-1.5703587195570765,13.250762784734057,8.055480742750005,0.22,0.43487319571800964
4.929,-1.0006900037085094,0.9891084770197341,-1.5703587195570765,13.250762784734057,12.030709578170221,0.22,0.43487319571800964
4.979,-0.9998332165695949,0.929918271482951,-1.513872915646923,11.938957582063612,15.612396852789304,0.15566081168078588,0.8830753476572856
5.261,-0.9998332165695949,0.929918271482951,-1.513872915646923,11.938957582063612,19.194084127408388,0.15566081168078588,0.8830753476572856
5.311,-0.989831892621083,0.8718521318669945,-1.2347109261165876,10.10553964513175,22.225746020947913,0.1578271815278609,0.7667611004188548
5.624,-0.9553811901152593,0.8111547728410925,-0.8709286244447954,8.250990542332195,24.70104318364757,0.22,0.3608967664643674
6.096,-0.8864515290760985,0.7510564299653891,-0.6263365477902152,6.8189513944226725,26.74672860197437,0.22,0.2971518703790833
6.547,-0.8132129067552023,0.7047693581970387,-0.5040886416287005,5.8824190728669725,28.511454323834464,0.22,0.22852464952540072
6.966,-0.7218542206412029,0.660770696454017,-0.3956898241603928,5.043823085724869,30.024601249551925,0.22,-0.01170878697315388
7.431,-0.61987191404114,0.6205461391674896,-0.3764274350670389,4.418015347752507,31.350005853877676,0.22,0.08758982875068211
7.904,-0.5309267862229236,0.5869449657230752,-0.34283182414060764,3.8444608398491975,32.50334410583243,0.22,0.06603125575041748
8.357,-0.44107315436828703,0.5563580974361586,-0.3143834951749189,3.38872583537061,33.519961856443615,0.22,0.9972816350509714
8.776,-0.3509888749951983,0.5416705380627254,0.049448135734885046,3.0597080265496746,34.43787426440852,0.12063204896779194,-0.25971701638762307
9.218,-0.2832245826646444,0.5495988179835269,0.0817390005185108,3.107486035720227,35.37012007512459,-0.22,-0.04537113418704888
9.682,-0.27360651826667093,0.5482770185136047,0.27733394375048004,3.1578515334958803,36.31747553517335,-0.10071741193645721,0.0524474132115696
10.148,-0.3184395249603992,0.5321865104071436,0.37250139713486075,3.072385840517755,37.23919128732868,-0.08370978327635159,-0.7785905410321958
10.566,-0.35594798436141367,0.5215203549488379,0.09971915757472405,2.856477684217985,38.096134592594076,-0.09439900884012493,-0.3315010940372987
11.008,-0.3913429401541664,0.5211953728039429,-0.05463264092320408,2.872580188585162,38.957908649169624,-0.03912894176117761,0.5711272375742086
11.43,-0.4172361711827679,0.522057521615015,0.08587750149388262,2.906901526554206,39.829979107135884,0.22,-0.7919735089424631
11.85,-0.4186892002371762,0.5219140246398613,0.10473376455573735,2.91021229899104,40.703042796833195,0.12612687812977658,0.26323882575699353
