System,3wrobotNI
Controller,N_CTRL
dt,0.01
state_init,[-3.         -3.          1.57079633]
is_est_model,False
model_est_stage,1.0
model_est_period_multiplier,1
model_order,5
prob_noise_pow,False
Nactor,3
pred_step_size_multiplier,1.0
buffer_size,10
stage_obj_struct,quadratic
R1_diag,"[1, 10, 1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,4
gamma,1.0
critic_period_multiplier,1.0
critic_struct,quad-nomix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],stage_obj,accum_obj,v [m/s],omega [rad/s]
8.196,0.0,0.0,0.0,1,0.01,0.0,0.0
8.254,-3.0025329412033948,-2.997056218491646,-0.2385096456476306,1,0.02,0.22,2.84
8.31,-3.0025298804700866,-2.997056956756816,-0.23861090538716376,1,0.03,0.22,2.84
8.354,-3.002528303827608,-2.9970573371807956,-0.23866307342594226,1,0.04,0.22,2.84
8.404,-3.002525243482827,-2.997058075854869,-0.23876434841815233,1,0.05,0.22,2.84
8.454,-3.002523667044622,-2.9970584564886535,-0.23881652430779737,1,0.060000000000000005,0.22,2.84
8.504,-3.00208991689548,-2.9971513293285312,-0.22662091875470133,1,0.07,0.22,2.84
8.554,-3.00128434895584,-2.997334105405357,-0.21160319003769326,1,0.08,0.22,2.84
8.604,-2.998711097623752,-2.9978410272553004,-0.16813510826563477,1,0.09,0.22,2.84
8.654,-2.9971929607717542,-2.9980847652805167,-0.14312175022116036,1,0.09999999999999999,0.22,2.84
8.704,-2.993922004905246,-2.998477695910768,-0.09017216551450168,1,0.10999999999999999,0.22,2.84
8.754,-2.991751628500676,-2.99863873229146,-0.056143874280714094,1,0.11999999999999998,0.22,2.84
8.804,-2.9863262031485167,-2.998735460320956,0.02685302187529491,1,0.12999999999999998,0.22,2.84
8.854,-2.983087890123012,-2.9985830375306914,0.07586914305015711,1,0.13999999999999999,0.22,2.84
8.904,-2.976697842990937,-2.9978061944236623,0.17308001210780977,1,0.15,0.22,2.84
8.954,-2.973185166717583,-2.9971068323625936,0.22690086527957667,1,0.16,0.22,2.84
9.004,-2.9654162825189103,-2.9948422098128904,0.34748997930434034,1,0.17,0.22,2.84
9.054,-2.960975762911327,-2.993073310305489,0.4181883556853947,1,0.18000000000000002,0.22,2.84
9.104,-2.9523030605986356,-2.9884822464629326,0.5630111012890533,1,0.19000000000000003,0.22,2.84
9.154,-2.9480391959493426,-2.985580437089473,0.6390217148220365,1,0.20000000000000004,0.22,2.409213298477475
9.204,-2.9399808899974325,-2.978636530314592,0.7882852603200136,1,0.21000000000000005,0.22,1.2170459332937662
9.254,-2.936054302551852,-2.974432811158223,0.8565746118629558,1,0.22000000000000006,0.22,0.6703710482284941
9.304,-2.9291262858995815,-2.9655088146069155,0.9636590503284155,1,0.23000000000000007,0.22,-0.18935523974190605
