System,3wrobotNI
Controller,N_CTRL
dt,0.01
state_init,[-3.         -3.          1.57079633]
is_est_model,False
model_est_stage,1.0
model_est_period_multiplier,1
model_order,5
prob_noise_pow,False
Nactor,3
pred_step_size_multiplier,1.0
buffer_size,10
stage_obj_struct,quadratic
R1_diag,"[1, 10, 1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,4
gamma,1.0
critic_period_multiplier,1.0
critic_struct,quad-nomix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],stage_obj,accum_obj,v [m/s],omega [rad/s]
0.05079770088195801,0.0,0.0,0.0,1,0.01,0.0,0.0
0.1004023551940918,-0.7757394121812218,-1.0005189956277056,0.10269694410591672,1,0.02,0.22,2.84
0.15035367012023926,-0.7757645828484235,-1.0005215889881731,0.10258083146320558,1,0.03,0.22,2.84
0.20025944709777832,-0.7757645828484235,-1.0005215889881731,0.10258083146320558,1,0.04,0.22,2.84
0.25037217140197754,-0.7757645828484235,-1.0005215889881731,0.10258083146320558,1,0.05,0.22,2.84
0.30036497116088867,-0.7757645828484235,-1.0005215889881731,0.10258083146320558,1,0.060000000000000005,0.22,2.84
0.35033416748046875,-0.7757645828484235,-1.0005215889881731,0.10258083146320558,1,0.07,0.22,2.84
0.40034961700439453,-0.7757645828484235,-1.0005215889881731,0.10258083146320558,1,0.08,0.22,2.84
0.45027923583984375,-0.7579729310131162,-0.9972143299164977,0.2847764232906983,1,0.09,0.22,2.84
0.5003800392150879,-0.7538504115489202,-0.9958961769813963,0.33416598408764764,1,0.09999999999999999,0.22,2.84
0.5504324436187744,-0.750575678028969,-0.9946811875813601,0.3763834231555424,1,0.10999999999999999,0.22,2.84
0.6004104614257812,-0.750575678028969,-0.9946811875813601,0.3763834231555424,1,0.11999999999999998,0.22,2.84
0.6503820419311523,-0.750575678028969,-0.9946811875813601,0.3763834231555424,1,0.12999999999999998,0.22,2.84
0.7004044055938721,-0.7353744421267614,-0.9868854541954006,0.5764902212304491,1,0.13999999999999999,0.22,2.84
0.7503416538238525,-0.7316435695302185,-0.9843150556833903,0.6300541755973956,1,0.15,0.22,2.84
0.8003299236297607,-0.725189126342146,-0.9790976586598188,0.7283675824794004,1,0.16,0.22,2.84
0.8503515720367432,-0.725189126342146,-0.9790976586598188,0.7283675824794004,1,0.17,0.22,2.84
0.9003913402557373,-0.725189126342146,-0.9790976586598188,0.7283675824794004,1,0.18000000000000002,0.22,2.84
0.9503922462463379,-0.7226112439732209,-0.9767034766988942,0.7685654917493129,1,0.19000000000000003,0.22,2.84
1.0004222393035889,-0.7226112439732209,-0.9767034766988942,0.7685654917493129,1,0.20000000000000004,0.22,2.84
1.0503928661346436,-0.7097029431360606,-0.9607149420065892,1.0195327298007542,1,0.21000000000000005,0.22,0.6369926737460218
1.1004464626312256,-0.707937270171886,-0.957701217786243,1.0621129923987054,1,0.22000000000000006,0.22,0.2505037615350363
1.1504566669464111,-0.7058498558319959,-0.9537086744169228,1.1159875436418722,1,0.23000000000000007,0.22,-0.2405149580102841
1.200394630432129,-0.7024620872355787,-0.9458827572127502,1.2044392878986794,1,0.24000000000000007,0.22,-1.0538034507305492
1.250504970550537,-0.7024620872355787,-0.9458827572127502,1.2044392878986794,1,0.25000000000000006,0.22,-1.0538034507305492
1.3003780841827393,-0.7024620872355787,-0.9458827572127502,1.2044392878986794,1,0.26000000000000006,0.22,-1.0538034507305492
1.3503923416137695,-0.7024620872355787,-0.9458827572127502,1.2044392878986794,1,0.2700000000000001,0.22,-1.0538034507305492
1.400317907333374,-0.6920872903666907,-0.9135996248008229,1.2715130597183804,1,0.2800000000000001,0.22,-1.757496361189109
1.4504132270812988,-0.6893574550561921,-0.9049859326824247,1.2562686566092423,1,0.2900000000000001,0.22,-1.6482194360598958
1.5003719329833984,-0.6893574550561921,-0.9049859326824247,1.2562686566092423,1,0.3000000000000001,0.22,-1.6482194360598958
