System,3wrobotNI
Controller,N_CTRL
dt,0.01
state_init,[-3.         -3.          1.57079633]
is_est_model,False
model_est_stage,1.0
model_est_period_multiplier,1
model_order,5
prob_noise_pow,False
Nactor,3
pred_step_size_multiplier,1.0
buffer_size,10
stage_obj_struct,quadratic
R1_diag,"[1, 10, 1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,4
gamma,1.0
critic_period_multiplier,1.0
critic_struct,quad-nomix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],stage_obj,accum_obj,v [m/s],omega [rad/s]
684.905,0.0,0.0,0.0,1,0.01,0.0,0.0
684.957,0.0,0.0,0.0,1,0.02,0.0,0.0
685.057,0.0,0.0,0.0,1,0.03,0.0,0.0
685.157,0.0,0.0,0.0,1,0.04,0.0,0.0
685.257,0.0,0.0,0.0,1,0.05,0.0,0.0
685.357,0.0,0.0,0.0,1,0.060000000000000005,0.0,0.0
685.457,0.0,0.0,0.0,1,0.07,0.0,0.0
685.557,0.0,0.0,0.0,1,0.08,0.0,0.0
685.657,0.0,0.0,0.0,1,0.09,0.0,0.0
685.757,0.0,0.0,0.0,1,0.09999999999999999,0.0,0.0
685.857,0.0,0.0,0.0,1,0.10999999999999999,0.0,0.0
685.957,0.0,0.0,0.0,1,0.11999999999999998,0.0,0.0
686.057,0.0,0.0,0.0,1,0.12999999999999998,0.0,0.0
686.157,0.0,0.0,0.0,1,0.13999999999999999,0.0,0.0
686.257,0.0,0.0,0.0,1,0.15,0.0,0.0
686.357,0.0,0.0,0.0,1,0.16,0.0,0.0
686.457,0.0,0.0,0.0,1,0.17,0.0,0.0
686.557,0.0,0.0,0.0,1,0.18000000000000002,0.0,0.0
