System,3wrobotNI
Controller,MPC
dt,0.4
state_init,[-3.         -3.          1.57079633]
is_est_model,False
model_est_stage,1.0
model_est_period_multiplier,1
model_order,5
prob_noise_pow,False
Nactor,3
pred_step_size_multiplier,12.0
buffer_size,10
stage_obj_struct,quadratic
R1_diag,"[1, 10, 1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,4
gamma,1.0
critic_period_multiplier,1.0
critic_struct,quad-nomix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],stage_obj,accum_obj,v [m/s],omega [rad/s]
5.455,-1.0007989869532659,1.0005128811099664,-1.5728671913012546,13.485770066428238,5.394308026571295,0.22,-0.9665107732610229
5.49,-1.0007989869532659,1.0005128811099664,-1.5728671913012546,13.485770066428238,10.78861605314259,0.22,-0.9665107732610229
5.54,-1.0007989493538587,1.0005128873877265,-1.5728665988392905,13.48576825306132,16.18292335436712,0.22,-0.9665107732610229
5.59,-1.0007989308346854,1.0005128904797773,-1.5728663070286524,13.48576735990779,21.577230298330235,0.22,-0.9665107732610229
5.64,-1.0007994835032927,1.00014516397341,-1.574362651617987,13.483120855184069,26.97047864040386,0.22,-0.9665107732610229
5.6899999999999995,-1.0008040101622009,0.9991494415671204,-1.5771277365096454,13.471936629863666,32.35925329234933,0.22,-0.9665107732610229
5.74,-1.0008407577560419,0.9945027666531925,-1.5795632659371257,13.387059862292189,37.7140772372662,0.22,-0.9665107732610229
5.79,-1.0008731969348412,0.9909250416975851,-1.5800971939362498,13.317778681261387,43.04118870977076,0.22,-0.9665107732610229
5.84,-1.00097752454886,0.9814121351069575,-1.5838394884902445,13.142201319304974,48.29806923749275,0.22,-0.9665107732610229
5.89,-1.0015500844574285,0.9597962288145339,-1.6134673391228775,12.81846743455895,53.42545621131633,0.20354581305936956,0.3288139735452102
5.98,-1.0015500844574285,0.9597962288145339,-1.6134673391228775,12.81846743455895,58.55284318513991,0.20354581305936956,0.3288139735452102
5.99,-1.0015500844574285,0.9597962288145339,-1.6134673391228775,12.81846743455895,63.6802301589635,0.20354581305936956,0.3288139735452102
6.04,-1.0021699049899562,0.948186023598323,-1.6336920583485623,12.663861613450738,68.7457748043438,0.20354581305936956,0.3288139735452102
6.09,-1.0025040471356021,0.9429259206803493,-1.6346477943258109,12.568180694926346,73.77304708231433,0.20354581305936956,0.3288139735452102
6.14,-1.0032568622292142,0.9317885383577911,-1.6425195332537248,12.38669355087953,78.72772450266615,0.20354581305936956,0.3288139735452102
6.19,-1.0036740222913163,0.926044736554051,-1.6437957269994699,12.28501447611876,83.64173029311365,0.20354581305936956,0.3288139735452102
6.24,-1.0045508613788323,0.9134970655031867,-1.633948491888466,12.023678994070877,88.451201890742,0.20354581305936956,0.3288139735452102
6.292,-1.005498067932554,0.8934567059931111,-1.6012262320298323,11.557600665597159,93.07424215698086,0.1878552292129768,0.33821741653585397
6.372,-1.0056661396767992,0.8868349967576001,-1.5903877249154468,11.405460614794693,97.63642640289873,0.1878552292129768,0.33821741653585397
6.39,-1.0056661396767992,0.8868349967576001,-1.5903877249154468,11.405460614794693,102.19861064881661,0.1878552292129768,0.33821741653585397
6.44,-1.0057909942446446,0.873545788064846,-1.570683569112622,11.109484836842324,106.64240458355354,0.1878552292129768,0.33821741653585397
6.49,-1.0057678343485754,0.8671790483226047,-1.5624959226550241,10.972957463420784,111.03158756892185,0.1878552292129768,0.33821741653585397
6.54,-1.0055436855273603,0.8547205800419416,-1.5414318459071212,10.692602938552914,115.30862874434301,0.1878552292129768,0.33821741653585397
6.59,-1.0053354665880518,0.8486532412480683,-1.5305884670547756,10.555523694669423,119.53083822221078,0.1878552292129768,0.33821741653585397
6.64,-1.004703501573783,0.8362948443876554,-1.5079236997132321,10.27715367772519,123.64169969330085,0.1878552292129768,0.33821741653585397
6.6899999999999995,-1.004289324517322,0.8302126838202945,-1.4967638282811333,10.141430008751215,127.69827169680134,0.1878552292129768,0.33821741653585397
6.74,-1.0019319835813558,0.8057475156623467,-1.4517948053594156,9.603866446552288,131.53981827542225,0.17465178713788432,0.31324722468002797
6.804,-1.0019319835813558,0.8057475156623467,-1.4517948053594156,9.603866446552288,135.38136485404317,0.17465178713788432,0.31324722468002797
6.84,-1.0011528299157906,0.7995095501955795,-1.4402951687971977,9.468912370648322,139.1689298023025,0.17465178713788432,0.31324722468002797
6.89,-1.0003729179747798,0.7937891615175123,-1.4294719013355583,9.345148221152025,142.90698909076332,0.17465178713788432,0.31324722468002797
6.9399999999999995,-0.998635591788975,0.7823976331857042,-1.4084950637722684,9.102591954004481,146.54802587236512,0.17465178713788432,0.31324722468002797
6.99,-0.9976922752011274,0.776801046409575,-1.3981705487444085,8.98446941640235,150.14181363892607,0.17465178713788432,0.31324722468002797
7.04,-0.9956033400864226,0.7654869613914717,-1.3773957539622208,8.74814795442788,153.64107282069722,0.17465178713788432,0.31324722468002797
